,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
21,1310025123664068608,2020-09-27 01:15:03, aweful design   camera screen scratched easily,Pajcha719,,,"Norco, CA",negative
22,1310025297761308673,2020-09-27 01:15:44, hi  i cannot watch netflix in any of my  samsung smart tv since this morning  i already tried everything and is still not working,magavaiz,,,"Virginia, USA",negative
23,1310028844162744321,2020-09-27 01:29:50, i like walking this path  always lots of people walking so when i have a chance to take a pic of no one in front of me i take one quick    they come out pretty good for being taken while i am walking   should stop to take them  but then my watch pauses my walk  llow,MariKrajczar,,,Pennsylvania,positive
24,1310030361536200705,2020-09-27 01:35:52,woke up one morning to find that the camara screen of my new samsung s utra was cracked   did some research and found out that this might be a design flaw    is not helping customers   i expeced more for     getting it repaired myself    badcustomerservice ,Solomania12,,,"Coppell, TX",negative
25,1310030879532740608,2020-09-27 01:37:55,Just reordered the  galaxysfe and i am so excited this is the first phone i have ever actually wanted enough to reorder  Thanks ,z_randolph98,,,Connecticut,positive
26,1310036072483762177,2020-09-27 01:58:33," is it normal for a cell phone company to recommend phones that have issues with their services   Are you working with to resolve this or not   They told me that they are working with you   mobile  Samsung  g",jason_mongaras,,,"Round Rock, TX",negative
27,1310037314060640256,2020-09-27 02:03:29, i am constantly getting  something went wrong  errors while trying to watch on my samsung tv  or something will take forever to load  and when it does  no audio  help ,carojdavis,,,"Washington, DC",negative
28,1310037667019661320,2020-09-27 02:04:53, Got the new s  Both mine and my wife cracked right on the screen near the volume and lock button  Only option is to replace device for     Can you help me out of this contract ,nic_and_rachael,,,"Texas, USA",negative
29,1310037962369966081,2020-09-27 02:06:04,Watching on a Samsung k screen is quite the experience,VasylShevtsov,,,"West St Paul, MN",positive
30,1310050215462928385,2020-09-27 02:54:45,sky lit up this evening   took this shot with the  samsung phone in panoramic mode   cellphonephotography  sfbay  bayarea  bayareabuzz  sunset   union city  california ,krazycamera,"[-122.046, 37.5922]","Union City, CA",Globe Trotter,neutral
31,1310075653690138624,2020-09-27 04:35:50,oy    i should have brought my samsung phone so that i can get reception   ,kaleidavescope,,,"San Francisco, CA",neutral
32,1310077813400141824,2020-09-27 04:44:25,"finally just got a new fucking phone      samsung note  ultra    which was a complete fuckup  hit the wrong phone when i was ordering online     fuck it  this phone seems to be better anyways    ",Dawn_Ashes,,,"Northport, AL",negative
33,1310087037865787392,2020-09-27 05:21:04,let all say a prayer to the samsung tv gods that my tv picture comes in focus sharp tomorrow morning  don t know what happened but all the sudden the screen got scrambly  oodhamtvproblems,damascus485,,"Arizona, USA",Kaij Mek ,negative
34,1310092913452503040,2020-09-27 05:44:25," Please fix g mapping bug on Samsung s  see video ",SteveOStereo,,,USA,negative
35,1310095042556702730,2020-09-27 05:52:53, samsung ultra note has the best camera i have ever experienced ,almostADORNO,,,"Raleigh, NC",positive
36,1310095575266848768,2020-09-27 05:55:00,my friend got the samsung s phone and bts ain t lying  those pictures come out sooo good  ,jimin93park,,,"Austin, TX",positive
37,1310096978995372032,2020-09-27 06:00:34,my laptop the mac air on a  inch samsung is working pretty good  it a curved screen  ,POTUSWayne,,,"Sonoma County, CA",positive
38,1310106126482984960,2020-09-27 06:36:55,why samsung transparent phone will fail  ,Newsaroundworl1,,,USA,negative
39,1310115005556285441,2020-09-27 07:12:12,"how to reset samsung a   máster reset in english and spanish ",jnav_flix,,,"Worcester, MA",neutral
40,1310115495786491904,2020-09-27 07:14:09,the all new samsung galaxy f series promises to bring the  fullon experience to india soon  ,ViralMNews,,,New York,neutral
41,1310121426771415040,2020-09-27 07:37:43, best phone of the year,Technew31596920,,,"California, USA",positive
42,1310124888926101504,2020-09-27 07:51:29, camp  will you be updating your phone app so it has full screen on the new Samsung galaxy z fold    Almost any other game supports the phone now   samsunggalaxyzfold,DvalinDK,,,Denmark,neutral
43,1310141333143724033,2020-09-27 08:56:49," Clearly    any other phone than these two    you would better get a Samsung galaxy  or above   ",jaymelbe,,,NJ,neutral
44,1310147714479423492,2020-09-27 09:22:11, thank you team samsung mobile kenya for your intervention   i received my memorycard ,AmakaClifford,,,"Minnesota, USA",positive
45,1310154935724584960,2020-09-27 09:50:52,so glad this samsung phone of mine is hd uhd capable bc that is what namjoon deserves ,FiestyLilBTS7,,,"Texas, USA",positive
46,1310160612115255297,2020-09-27 10:13:26, gic  view  btc  theta the world largest smartphone maker  samsung  has integrated the gemini exchange into its blockchain wallet on galaxy smartphones in the us and canada   u   read more  ,webnowcompany,,,USA,neutral
47,1310163876156071938,2020-09-27 10:26:24, Crap  if Samsung did that no one buy their phone including me ,Devendras4,,,"Las Vegas, NV ",negative
48,1310183165550620673,2020-09-27 11:43:03," Have to say my Hausa p pro camera  is stunning   muMuchetter than my note  ultra   buBut still love it lolow",SusanAmeyHope77,,,Berkshire,positive
49,1310190115717656576,2020-09-27 12:10:40, felt that way when i got upgraded my phone to the galaxy samsung s  after like  or  years ,Critiical,,,"Los Angeles, CA",neutral
50,1310191116629741569,2020-09-27 12:14:39,samsung galaxy watch models get ecg feature   ,QZSmith,,,"Avon, Indiana ",neutral
51,1310197493271994368,2020-09-27 12:39:59,"great chance to  win samsung galaxy s plus  be an owner of the beautiful phone   offer link gt  gt  gt  gt    samsunggalaxysplusgiftcardgiveways  samsunggalaxysplusgiftcardcomp  samsunggalaxysplusgiftcardcodes  samsunggalaxysplusiftcardswap",LLLLaughOutLoud,,,"Arizona, USA",positive
52,1310206564675051523,2020-09-27 13:16:02, The first Samsung flip phone  with a pull out antenna ,Un_Apologetic33,,,United States,neutral
53,1310207310090952706,2020-09-27 13:18:59, do you really care that much about pictures  if you did the newest samsung note is the best camera on the market by far,whatsthetruth11,,,Washington DC.,positive
54,1310222698342219780,2020-09-27 14:20:08, samsung does not sell mobile devices with argos stickers on  regards,KRZYSZTOF_UK,,,South Wales,neutral
55,1310225490578374657,2020-09-27 14:31:14, do not get the duo    its outdated and bad design overall  it is a failure because of its price  it should be a   phone not  ,NHH_Gaming,,,United States,negative
56,1310227357966295041,2020-09-27 14:38:39,samsung french door  door bottom glass removal cleaning and reinstallation  via     ,coachjeff24,,,94111,neutral
57,1310235103918989312,2020-09-27 15:09:26,samsung galaxy m vs realme  pro   review specifications  via ,StarRadcliffe,,,English,neutral
58,1310238111729946624,2020-09-27 15:21:23, it is the best phone bar none     love this sultra g,Lipsle2,,"Virginia, USA",RVA,positive
59,1310238161176375296,2020-09-27 15:21:35,"i am no christian cooper  thankfully    but i got this fancy new samsung phone   and a hummingbird took a few seconds to chill for my first nature pic   birds ",FunqSir,,,United States,positive
60,1310240362343079939,2020-09-27 15:30:20, for over  this is to expensive  it should be priced around  because it is no flagship  now it will battle against galaxy sfe where it does not stand a chance if samsung does not f  k the camera,Milkyteram,,,Mars,negative
61,1310251443077734402,2020-09-27 16:14:21,samsung releases too many flagship phones  they should focus on four model  galaxy  note  fold   amp  affordable phone  give them all the same specs and features  also releases them altogether instead through the year  just my thoughts ,thatsdrewbaby,,,"Milwaukee, WI",neutral
62,1310254792716046336,2020-09-27 16:27:40,Normalize making videos for the inner display on the fold    ,mattgissentanna,,,Georgia,neutral
63,1310263052109922305,2020-09-27 17:00:29," i wish the camera did not stick out like a penis  Stop being afraid  Could have used a bigger battery and made it flush   Barely lasts  hours unless you neuter it    for a phone with half day power  You failed",littlebitykitty,,,Seattle,negative
64,1310263984315158529,2020-09-27 17:04:12, last night was complete bs for me  apparently the showtime ppv was not compatible on my samsung tv   so i had to stream it on my phone and mirror it to my tv  i will never buy another showtime ppv if they don t fix that issue,thesweetadvice,,,"Houston, TX",negative
65,1310270625618038784,2020-09-27 17:30:35, my first cell phone  samsung  in  ,edvcn,,,Washington DC,neutral
66,1310277976823656449,2020-09-27 17:59:48,For two weeks i carried around the best and most expensive phone that offers in the z fold   Two weeks before that i carried the note  ultra  After one month of Samsung i can conclude that it is trash ,Hacksxw,,,"Louisville, KY",negative
67,1310281303342952451,2020-09-27 18:13:01,i would rather be thrown into a gulag than have to use a samsung phone,Uchiha_Hirsch,,,"New Orleans, LA",negative
68,1310284415189344258,2020-09-27 18:25:23,Man this  galaxyfold is the best device i have ever used  it is seriously amazing  i have yet to find something that i do not like and i am pickyyyyy with tech low  Great job you all really killed it and i cannot ever use a regular phone again Lao ,KingTruckerGA,,,"Atlanta, GA",positive
69,1310284457794994176,2020-09-27 18:25:33, recently i found samsung is not as good it is used to be   as a proof i am posting the samsung note  snapshot  let me know what samsung can do  it look like phone batteries is swollen  ,vksbks,,,"Queens, NY",negative
70,1310287938929004544,2020-09-27 18:39:23, iirc the modded app just removes samsung device checks  i doubt this mod is as sophisticated as replacing samsung sdk ,MishaalRahman,,,United States,neutral
71,1310291425305788417,2020-09-27 18:53:14, when my pebble time died i switched to the samsung galaxy watch and love it ,Pasghettios1,,,"West Nyack, NY",positive
72,1310294168757923840,2020-09-27 19:04:08,check out what i just added to my closet on poshmark  brand new  unlocked samsung galaxy j mobile phone   via   shopmycloset,BrandonAtherley,,,New York,neutral
73,1310298334679232516,2020-09-27 19:20:41,"i just saw the bts samsung mobile commercial on tv during the football game     i m screaming    i tried to take a video but didn t get my camera in time   i m saving my money for the s tablet   please do a bts version   bts     ",BtsHome389,,,United States,neutral
74,1310299892468899842,2020-09-27 19:26:53, i am so cheap  i would show up in cargo shorts a cowboys dry fit shirt and a jansport back pack   but with the latest samsung phone and ear buds,LLoya0504,,,"Immokalee, FL",neutral
75,1310301117201313792,2020-09-27 19:31:45,"finally got to see the samsung mobile tv commercial with  bts dynamite playing during the giants vs  ers game  i love it    ",JustLeChanel,,,"Bay Area, California ",positive
76,1310304261964591106,2020-09-27 19:44:14, the beta filled up in a hurry  i use an android phone and tablet  both samsung   but still have an ipad pro that i use  i was curious how close it was ,CognitiveCaveat,,,"Albuquerque, NM",neutral
77,1310306217512837124,2020-09-27 19:52:01, i am beyond pissed  i was waiting for a very important phone call when my galaxy decided to do a system update that i could not decline  i was not on wifi  so the damn thing took more than  minutes   needless to say  i missed the call and i will be buying a new phone,rgledz24,,,Twin Cities,negative
78,1310307115190358016,2020-09-27 19:55:35,how to spot a fake samsung sd card  via ,FatalPuls3,,,"Simpsonville, SC",neutral
79,1310315673671929862,2020-09-27 20:29:35, Xfinity mobile sucks big time we have been on hold about  hours to activate my cell phone ,rob51788,,,Maryland,negative
80,1310317719741493248,2020-09-27 20:37:43, i sent my phone in for repair twice for this obvious screen defect and my note  ultra has been sent back repaired saying its functioning as intended   Disappointed  ,shanki2k8,,,"Louisville, KY",negative
81,1310318424330063874,2020-09-27 20:40:31, i heard one for Samsung during the cleveland washington game   Stopped everything to watch  Hearing this on NFL games is huge ,Firousi46,,,"Oklahoma City, OK",neutral
82,1310318610481635332,2020-09-27 20:41:15,"two drastically different experiences    tv  intrusive ads on your home screen and app menu   tv   do you want to enable the built in ad blocker for web content  ",timcappalli,,"Boston, MA",Boston,negative
83,1310319991334502402,2020-09-27 20:46:45, My next TV will not be a Samsung  when i had a galaxy phone the same thing happened ,bochrud,,,Green Bay,negative
84,1310320470751879168,2020-09-27 20:48:39, For the thousand time you need to change software updates policy  Same device same carrier the other get updates and the other not change it pleases i hear you lately saying you hear what customer says then do it  i we will keep twit until you fix this issue  ,MojahedJobran,,,Sudan,negative
85,1310321540181893120,2020-09-27 20:52:54, seems like a step in the right direction  however samsung has burnt its bridge with me  the gb s ultra was the worst phone i have ever owned when i factored in how much it cost  currently back on my s  after flipping the ultra for a slight profit   bought on discount ,AvadaKedavera_,,,Earth,negative
86,1310322930140602368,2020-09-27 20:58:25, You need to watch red dwarf ,grantkirkhope,,,"Los Angeles, CA",neutral
87,1310326895184019456,2020-09-27 21:14:11,is anybody using the  novalauncher on their  galaxyzfold   why cannot i use the full screen on the front display  there is a big gap on the top and bottom of the screen  this is the homescreen on the front cover display    samsung  samsunggalaxyzfold  samsunggalaxyzfoldg,Gaspeed,,,"California, USA",neutral
88,1310329628574318592,2020-09-27 21:25:02,samsung galaxy watch  and active  can now take ekg readings in the us  ,verge,,,New York,neutral
89,1310335795371208704,2020-09-27 21:49:33, i like my samsung galaxy watch myself  my wife love her i watch  ,newyorkflyer82,,,"Las Vegas, NV",positive
90,1310343964365598721,2020-09-27 22:22:00,To  bought the  noteultra for about    and within weeks noticed screen was defective  Now  wants me to take it in for repairs  Comes out the factory defective and you want me running around  Who are you kidding  is this the face of  Samsung ,Konchu_klan,,,New York,negative
91,1310360823047487490,2020-09-27 23:29:00,this is samsung latest foldable phone  the galaxy z fold   ,CheddarGadgets,,,"New York, NY",neutral
92,1310370506487394305,2020-09-28 00:07:28,  galaxyzfold i am so glad samsung packed a good camera in that foldy  one less thing to worry about  ,chakkaradeep,,,"Redmond, Washington",positive
93,1310371316911009793,2020-09-28 00:10:42, the note  in aurora glow is still the prettiest phone ever ,MermaidxGalaxy,,,USA,positive
94,1310375689707716608,2020-09-28 00:28:04,we live in a technologically smart world  and yet try to move pictures from a samsung phone to a macbook and  well  this feels way more difficult than it should be  brand monopoly much  seems the software fights with each other like two petty relatives at a family dinner,SnapbackOtter,,,London Ontario,neutral
95,1310388551457046534,2020-09-28 01:19:11,"hey guys  check out my first of many tech videos on the galaxy z fold  g    samsung  galaxyzfold  ",ty_rekeee,,,United States,neutral
96,1310392217211670528,2020-09-28 01:33:45,is anyone else being harassed by this samsung galaxy watch commercial ,JoeDonuts,,,"Long Island, New York",negative
97,1310394535835570186,2020-09-28 01:42:57,download and customize watch faces for your samsung smart watch   ,QZSmith,,,"Avon, Indiana ",neutral
98,1310399634079088640,2020-09-28 02:03:13, Get it together and get the spectrum app fixed  it is terrible  Constantly buffering and i am running mb net  i can use the app on any other device with zero problem  Only on my   k TV  seriously  Zero excuses ,bestwithabeard,,,United States,negative
99,1310403854148743169,2020-09-28 02:19:59, But i can tell you are not a TV guy  you have probably got an led or Samsung edge lit back light and you go around saying you have got  true black  meanwhile you watch her with garbage contrast ,CaucasianHonger,,,"Indianapolis, IN",negative
100,1310414298976366592,2020-09-28 03:01:29,i m sick of the app on TVs  Keeps buffering  even on ultra  mbps  speeds  Hardwired too  can t watch nNFLgames or llatergames in peace ,CVRLOSNUNEZ,,,"Los Angeles, CA",negative
101,1310433537552596992,2020-09-28 04:17:56, samsung bec it has a great camera  good apps  and it does not break really easily,Aliyavicki,,,"Los Angeles, CA",positive
102,1310444069051457537,2020-09-28 04:59:47,hey    what did you do to my  galaxywatchactive after the last big update  not only is ecg unavailable because i do not have a  samsung phone  but now my watch just barely makes it through a day  so much for sleep tracking  battery used to last  days ,TedPavlic,,,"Tempe, AZ, United States",negative
103,1310444626118086657,2020-09-28 05:02:00,   Samsung when at home  i have watched on   in hotels and my phone at kids sporting events,NSobon14,,,"Kansas City, MO",neutral
104,1310451749342203905,2020-09-28 05:30:18," please give it to me i never owned a phone and i am in love with this phone  please select me and i am using my samsung tablet for over  years  i always buy stuff from our company   thank you  and please select me ",AzaanPhantom,,,USA,positive
105,1310451890157694979,2020-09-28 05:30:52,you all i need a new phone  i have been using my samsung galaxy s active since high school  and i graduated in   i have replaced the battery multiple times and wiped the memory multiple times to keep it running but it is getting to be more expensive than the phone is even worth now,LuvvvMarlaina,,,"Corinth, Mississippi",neutral
106,1310477691016089600,2020-09-28 07:13:23,samsung users are the risk takers  how can you be using a phone that the screen is more expensive than the phone itself ,Am_husreey,,,earth ,negative
107,1310507841153835008,2020-09-28 09:13:12, so you brick my watch with an update and it will not reboot it respond in any way  thanks  i expect a fix or replacement asap ,CoolJayd8,,,"Acworth, GA",negative
108,1310515871077421056,2020-09-28 09:45:06,amazon has every single samsung galaxy watch  model on sale at a nice discount   ,slideme,,,"Seattle, USA",neutral
109,1310520459851685889,2020-09-28 10:03:20, what i hate about samsung is they will not replace or exchange  they have you send in and get a refund  which is slow  then you have to order again  i would think a replacement device would be a customer service issues that they would give priority attention to replace ,4_theloveoftech,,,"Florida, USA",negative
110,1310528431495544832,2020-09-28 10:35:01,Alright millennial we got the flip phones   ,backmarket,,,USA,neutral
111,1310532411340578817,2020-09-28 10:50:50, no you do not you are petty  send me the right watch bands  it already took you a month to repair my watch  ,Purpleicious,,,10002,negative
112,1310534094556626944,2020-09-28 10:57:31, their repairs take a month and then they send the wrong parts back to you  who wears a watch without   of the band with the latch   ,Purpleicious,,,10002,negative
113,1310549678845341701,2020-09-28 11:59:26, How come my brand new galaxy s  cannot focus on close ups  My pixel took beautiful up close photos and i thought i upgraded  Can i return this phone ,JDVMSD,,,Earth,negative
114,1310556551036497921,2020-09-28 12:26:45, luckily android has a cast feature on phones now so i m able to watch hbomax through my roku that way    i was about to cancel  but my s plus saved you  thanks ,GlossNBlush,,,"Florida, USA",positive
115,1310589405589991425,2020-09-28 14:37:18,i just read how to enable ecg on the samsung galaxy watch   watch active  paired with non samsung phones  by   android  news  droid ,Othershawnlong,,,"Indianapolis, IN",neutral
116,1310590013424500737,2020-09-28 14:39:43,the samsung galaxy s fan edition g is a really good phone with a lousy name  ,PCMag,,,"New York, NY",positive
117,1310594240309678080,2020-09-28 14:56:31, normally that has what i would do too  but samsung care  has the great advantage of literally giving you a new phone  i broke the camera on my fold  instead of repairing the back glass  i would get a brand new in box fold ,MaxWinebach,,,"Connecticut, USA",positive
118,1310600336042856449,2020-09-28 15:20:44,why is the ad for a samsung galaxy phone on twitch so fucking loud holy fuck,tinyObro,,,Rift,negative
119,1310602949375275009,2020-09-28 15:31:07, hotstar app on my samsung tv is not working  can you please help me with this  i am unable to watch ipl right now because of this issue ,arpit_7788,,,"Albany, NY",negative
120,1310610031990185986,2020-09-28 15:59:16, Well done   money shot,your_device,,,"New Jersey, USA",positive
121,1310611495550693377,2020-09-28 16:05:05,caution to everyone   premium care is a scam  paying for  years  now will not cover a phone that stopped working     ,rknox01,,,"Woodbury, MN",negative
122,1310613676043296769,2020-09-28 16:13:45, i am highly believe in you chad  and i know you can do this  And the note g is definitely very amazing and awesome at the same time  My sister has that note g Samsung device  and we all believe in you chad ,PuppetMaster_50,,,"Dallas, TX",positive
123,1310621590628032513,2020-09-28 16:45:12,"Oh now i remember what i was going to tweet  i dropped meet because i forgot wt i was going to say low  i played gen sin impact for a small amount of time and it over heated my phone mg my phone that has a Samsung galaxy se cannot handle mihoyo games",park_mikamin02,,,Texas ,negative
124,1310621682139377665,2020-09-28 16:45:33, wait how do i screen shot on samsung google laptop,GAnime101,,,El paso Texass,neutral
125,1310622211720519681,2020-09-28 16:47:40,my vizio my favorite tv but it in the living room and i never sit in my living room to watch it  that samsung in my room so bullshit    i want to switch them but they both mounted ,THEGENESISBOBO,,,"Baton Rouge, LA",negative
126,1310622281870188546,2020-09-28 16:47:56, i bought your samsung watch clock where you can change the picture to one that is in your watches gallery  when i double tap the watch face it does nothing  so i am not able to get into it is settings  i have rebooted my watch but it still does not work ,Bob_Coulter,,,"Las Vegas, NV",negative
127,1310623204902273024,2020-09-28 16:51:36, i bought your samsung galaxy watch clock  so i can change pictures from your gallery to be the background of the watch face  when i double tap it it does nothing  so i cannot get into the settings  i have tried rebooting the watch but it still does nothing ,Bob_Coulter,,,"Las Vegas, NV",negative
128,1310640078969024513,2020-09-28 17:58:39,i will likely never own another again because a   i cannot get rid of the ads  b   i cannot uninstall all the apps i want to  e g  Samsung health   and c   the CPU is too under powered and does not feel snappy on a rand new  series  Too much money for this device ,nazadus,,,"Port Neches, TX",negative
129,1310640215149752320,2020-09-28 17:59:12, so i have been paying insurance on a phone that i do not have  and the new phone that i have   i cannot get coverage on  because no one informed me that was supposed to be switched over  how was i supposed to know that  but the money was continually coming out of my bank account ,rknox01,,,"Woodbury, MN",negative
130,1310641158909952000,2020-09-28 18:02:57, i need help with my tv repair replacement  been getting the run around from phone support for weeks  please help  i have repair tickets  etc ,Andrewbogie,,,"Gig Harbor, WA",negative
131,1310644206533185536,2020-09-28 18:15:04," i have a samsung s   i will never go back to i phone  this phone is amazing",mratcliff57,,,"Texarkana,Arkansas",positive
132,1310645376668626945,2020-09-28 18:19:43,  samsung i have been on the phone for  hours with samsung care and nobody is picking up the phone  i spoke with samsung support and they have no answers for me  i have samsung p care  my phone is not working  help me,ImDahDude212,,,"Pennsylvania, USA",negative
133,1310647388655165440,2020-09-28 18:27:42,absolutely awful customer service from  samsung  a phone should not randomly stop charging after slightly over a year  and if it does  you would think the manufacturer would be willing to do something beyond referencing the warranty expiring   samsunga  garbage,joshuajamesroth,,,"Toronto, Ontario",negative
134,1310650001757032458,2020-09-28 18:38:05, after getting the run around since july  once again samsung fails to deliver  was just offered a    buyout again by phone  which i declined  couldn t even be bothered to offer a refund for my troubles  i m done with the lack of quality control at samsung ,Telos09,,,"Boston, MA",negative
135,1310651168562044936,2020-09-28 18:42:43, A pic of a steak taken from a Samsung camera,JxhnnyEu,,,Ireland,neutral
136,1310652153187323904,2020-09-28 18:46:38,if i hear you talking passionate about a samsung phone  i am going to disregard everything you say from that point on ,allhailmariahhh,,,abq,negative
137,1310654681492971522,2020-09-28 18:56:41,so i decided to stick with android   i got a samsung galaxy s    great phone ,Vikeologist,,,Minnesota,positive
138,1310668092465459202,2020-09-28 19:49:58," that is a great phone i am currently on a Samsung s  had a s  which was great before i broke it  and it is nice  but i love Google aesthetic and products so much i am going to make the upgrade too i hope",CalTheReporter,,,"Silver Spring, MD ",positive
139,1310681418830434306,2020-09-28 20:42:56,a little mash up of photos from my  photowalk the other day  i love the freedom of carrying just one device and have nothing else weighing me down   photography  progradecamera  samsung  galaxychromebook  withgalaxy  ,iamwaynegilbert,,,"Brooklyn, NY",positive
140,1310685665424805899,2020-09-28 20:59:48, i m dealing with samsung on a warranty issue  they are horrible  the repair man hasn t shown up for three appointments  they don t call  don t answer the phone  don t buy samsung refrigerator  there a class action suit against them ,MauryWilliams11,,,"South Palm Beach, FL",negative
141,1310689348208205826,2020-09-28 21:14:26, buy samsung phone with it,Lolamira11,,,Paradise,neutral
142,1310693576708362241,2020-09-28 21:31:14,i really like this phone  samsung did a good job nailing all of the fundamentals with this one  with the other s models and even the note  ultra  there was always some issue  so far  none of those exist with the galaxy s fe ,alex_maxham,,,"Ann Arbor, MI ",positive
143,1310694551401754625,2020-09-28 21:35:07," Active  watch supposed to be top watch for fitness and health  My fitness pal is not supported by the brand   Active is very often inaccurate  lack the food app  sport syncing is average   Samsung girl do not know for how long anymore",lseg1971,,,United States,negative
144,1310697362747056128,2020-09-28 21:46:17,loving my  samsunggalaxyzfold it has such a great phone  i agree that it is not for everybody but if you love to multitask and enjoy watching media on a big screen  you cannot go wrong with this  galaxyzfold    samsung  samsunggalaxy ,Gaspeed,,,"California, USA",positive
145,1310709682349264898,2020-09-28 22:35:14, i just got the new samsung galaxy  watch  ,2mins4holding,,,Maryland,neutral
146,1310734331304968193,2020-09-29 00:13:11,can i screen mirror an ipad to a samsung tv  they are both capable of screen mirroring,ukno9928,,,"Pennsylvania, USA",neutral
147,1310739731269918722,2020-09-29 00:34:38, How do i protest a return i am being charged for  i sent back a perfect working phone  now you are claiming the screen is cracked  This feels like a huge scam ,AdamTGill,,,Philadelphia,negative
148,1310750140433666051,2020-09-29 01:16:00,i really wish i would not have bought a watch  Sit on the couch  cal burnt   heart rate for  min      cal burnt  And to think they call it an  active   fitness  watch  do not buy one if you are looking to track workouts,AdamPicou,,,Norwalk Ohio,negative
149,1310754432834039808,2020-09-29 01:33:04, my galaxy watch battery life went away after the august th  update    i used to have   at the end of the day   now i have        of people have the same issue  is this even being looked at ,earljohnson,,,"Guntersville, Alabama",negative
150,1310762641590288386,2020-09-29 02:05:41,"dear   i have the first samsung galaxy watch  have had no issues until like the last month where i have to charge it x a day even on days where i am mostly just sitting at my desk  why is the battery draining like this ",fatedfire,,,Oklahoma,negative
