,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
104,1305578996529328128,2020-09-14 18:47:43, not a fan reason why i have not bought az samsung phone to much glass restate exposed even with a case on for scratches and potential cracked lens hard passed i want a phone with a good front and back camera and that has it if i wanted  cameras i would but a camera lol,RKDN_x264,,,"Wauconda, IL",negative
105,1305583415043948545,2020-09-14 19:05:17, Hey when are you going to fix the new battery issue with the original galaxy watch  Ever since the update for the galaxy watch  my original galaxy watch has gone from    days of battery life down to  hrs or less,DavidStLaurent5,,,"Fall River, MA",negative
106,1305590040139972609,2020-09-14 19:31:36,i left my charger in austin but i have discovered that my phone which is usbc takes my laptop cable which is usbc so i am currently charging my samsung a on my dell xp  charger ,Paula_ValenciaN,,,"Texas, USA",neutral
107,1305597099115982848,2020-09-14 19:59:39,my momma got the new samsung note  ultra g who likes that phone its a big ass phone lol,Cristian1Fort,,,"Pennsylvania, USA",positive
108,1305599698946805760,2020-09-14 20:09:59, you can start out with a phone camera people wont give a damn as long as it isnt a samsung galaxy s,tyler_xn,,,"Seattle,  Washington",positive
109,1305599989243088897,2020-09-14 20:11:08,exploding korean product samsung s phone and their washing machine dont buy their stuff boycottsouthkorea cancelkorean canclekorea stop supporting koreans lies let all boycott korea then they will move to japan and philippine looking for job  ,RisingS06865609,,,"Kansas, USA",negative
110,1305602320663797761,2020-09-14 20:20:24, ive suffered through  months of bad service from samsung support  sets of techs have failed to fix an issue with my phone my adv exchange case was clearly forgotten about for a month i was sent the wrong replacement device for my exchange and on top of that the ,i_am_guitarded,,,"Grafton, WI",negative
111,1305602353312169984,2020-09-14 20:20:32, stop giving me unfair solutions for the mistakes you made and refund my money they also wanted my note  that they could not fix i refuse to suffer through weeks without my phone again i dont trust samsung to do the job correctly they are holding my  hostage for no reason,i_am_guitarded,,,"Grafton, WI",negative
112,1305603218869608448,2020-09-14 20:23:58, can confirm it has so hazy that my samsung phone suggested i clean my camera lens for better picture quality  btw normally the north shore mountains are visible from here ,QuinnDuffy,,,"Vancouver, BC",negative
113,1305611519149977600,2020-09-14 20:56:57,samsung expected to launch an affordable cameracentric range of phones this month ,AndroidREDTeam,,,"New York, NY",neutral
114,1305621952342700035,2020-09-14 21:38:25, it has been  days since  was wrongfully taken from my bank account i have called upwards of  times and everyone has told me to continue waiting the department has utterly failed me even after i sent back the replacement device no refund keep waiting horrible,i_am_guitarded,,,"Grafton, WI",negative
115,1305621994990379021,2020-09-14 21:38:35, ive suffered through  months of bad service from samsung support  sets of techs have failed to fix an issue with my phone my adv exchange case was clearly forgotten about for a month i was sent the wrong replacement device for my exchange and on top of that the ,i_am_guitarded,,,"Grafton, WI",negative
116,1305622035356356609,2020-09-14 21:38:45, stop giving me unfair solutions for the mistakes you made and refund my money they also wanted my note  that they could not fix i refuse to suffer through weeks without my phone again i dont trust samsung to do the job correctly they are holding my  hostage for no reason,i_am_guitarded,,,"Grafton, WI",negative
117,1305626484745306120,2020-09-14 21:56:25, hour and  minutes so far on the phone with Transfered multiple times  cannot get an answer for our refrigerator problem And the hold music would make any person insane,hlspring,,,"Chicago, IL",negative
118,1305626526306664448,2020-09-14 21:56:35, except for a microsd card slot for that we are going to upcharge you hundreds of dollars to upgrade to the ultra even though just about every midrange android phone lt has a microsd card slot sorry samsung will not upgrade to a newer samsung phone for crap like this,murixbob,,,"Bossier City, LA",negative
119,1305647308818837505,2020-09-14 23:19:10,i am about to get a samsung phone and just say fuck it,ovokj,,,United States,negative
120,1305655339891781632,2020-09-14 23:51:05, my last phone call said the check was in the mail still waiting,CatherineDWhite,,,Illinois,negative
121,1305656123370934272,2020-09-14 23:54:12,Anyone else finds the customizable hinge on the galaxy fold galaxyzfold as interesting as we do   ,CompletingTheC,,,"Chicago, IL",positive
122,1305663970028683265,2020-09-15 00:25:23,so we have bts samsung galaxy buds yet the  only has airpod cases  can we get galaxy bud cases same for phone cases a samsung case would be appreciated,o_fo2,,,"Austin, TX",neutral
123,1305682372139118594,2020-09-15 01:38:30, the samsung galaxy s  what a beauty that phone will be,Four_EyedLeo,,,Ohio State University ,positive
124,1305698824803950592,2020-09-15 02:43:53, i have the samsung s and the hz screen is highkey my favorite feature lol,ChrisCanovas,,"Vallejo, CA",Son Seungwan,positive
125,1305701919013449729,2020-09-15 02:56:10, how and why is getting the screen to work so difficult the only thing it does is make me want to go to a competitor to buy a better screen for my pc,multiyapples,,,United States,negative
126,1305704381321490433,2020-09-15 03:05:57, samsung latest sensors are going even smaller to deliver thinner phone designs,Lou_Da_DonBkNYC,,,"New York, NY",positive
127,1305709182977544192,2020-09-15 03:25:02, ohhhh  i have verizon  i am on  of new phones from samsung  each phone has terrible voice capabilities  if i call someone i sound muffled  i live in the boonies  that may have something to do with it but bluetooth in my truck works well    i miss dial phones  ,V22_USMC,,,"Texas, USA",negative
128,1305716337176719361,2020-09-15 03:53:28,no i will never forgive samsung for this selfie that was taken on a camera similar to that of a nintendo ds lite ,midgemaisels,,,"New York, NY",negative
129,1305718333002588161,2020-09-15 04:01:24, i hope manufacturers will make these kind of phones again just like the old days but with a way better os really happy with that fold phones from samsung but the price is very high why because no one else is making a phone like that now,bimperks,,,Valhalla,positive
130,1305720362341195776,2020-09-15 04:09:28, i put my samsung note  in an otterbox i probably drop it at least once a month the phone is too slim and slippery without it no problems ,All_Day_SCIfi,,,"Midwest, USA",negative
131,1305791779703144449,2020-09-15 08:53:15, The Samsung watches are great i use a tic watch solid features looks smart and not expensive  The gamin watches are the king of sports tracking,adrianshanahan,,,Ireland,positive
132,1305797302028840960,2020-09-15 09:15:12, That disappointing i need something my Samsung active  has gone in for repair and i am dying to buy a new watch,iiamdarren,,,Essex,negative
133,1305800325996204033,2020-09-15 09:27:12, lol samsung screens dey usually cost pass the actual  samsung phone itself lol,Highman_kingie,,,Nirvana,negative
134,1305813653975949312,2020-09-15 10:20:10, this is the second week in a row my watch has burned me samsung,lbeeler502,,,"Louisville, KY",negative
135,1305835907564658690,2020-09-15 11:48:36,Now in the applications manager there is a section where you can see all the Samsung apps preinstalled on your device instead of having to look for them which is nice ,MintyScripter,,,"Jersey City, NJ",positive
136,1305840561107025920,2020-09-15 12:07:05,i shared a few months ago image sensor from samsung which will be attacking human eye resolution i did not expect there to be anything bigger to overcome this year check the giant camera   this the incredible beast which has at least x higher resolutio…,jakubec,,,"Florence, KY",positive
137,1305853513675747328,2020-09-15 12:58:33, stop promoting this watch when i have been asking for weeks about whe n ecg will be available and you still will not answer do not buy this watch until samsung gives honest and open answer its not worth it,Gogreen20202020,,,Ireland,negative
138,1305864060815183873,2020-09-15 13:40:28, My old Samsung is on its last legs and now i am feeling it is really time to get that new phone,DonnaKennedy63,,,"Texas, USA",neutral
139,1305865797429010432,2020-09-15 13:47:22, my momma got the new samsung note ultra g i know it is a long name a big phone,Cristian1Fort,,,"Pennsylvania, USA",positive
140,1305877803808837632,2020-09-15 14:35:05, i have the samsung type that sits the phone up at an angle press of the button and i can see the time while i am still in bed,geoffcmason,,"St Paul, MN","St Paul, MN",positive
141,1305885234517495809,2020-09-15 15:04:36, Samsung is  more and unnecessarily there no reason to have hz on such a small screen that isnt used for watching live sports or gaming The eyes cant perceive k and like  of content is still shot in p the ram is overkill meant for a desktop,ProdByJKnock,,,"North Lauderdale, FL",negative
142,1305892340200996864,2020-09-15 15:32:50,so apparently the phone i am using now  the samsung galaxy note   is actually worse in many ways than the phone i ditched for this note i thought the note was better little did i know  years between phone releases highend became lowerend in comparison the galaxy a,MirrorHall_Clay,,,"Antioch, CA",negative
143,1305899486808543240,2020-09-15 16:01:14, bought this phone but extremely dissappointed lower specs than my s lower ram camera same no freaking microsd slot samsung please stop repeating yourself you make billions over us but no significant novelty just play here and there and new galaxy or note,mntomac,,,"Ohio, USA",negative
144,1305905749864972288,2020-09-15 16:26:07, i get a new phone most of the time when a new samsung comes out being in real estate my phone is my primary electronic device and my treat to myself is to have the best and newest technology,4salegreensboro,,,"Greensboro,  NC",positive
145,1305911583894274048,2020-09-15 16:49:18, i had a Samsung camera i loved Samsung should stay out of the washing machine business Yes it seems the he appliances are more expensive camp do not operate as well as the old ones,rosalynbecker77,,,"Florida, U.S.A.",positive
146,1305917169482358785,2020-09-15 17:11:30, do not ever go swimming with the Samsung galaxy even in ft of water after  minutes have a worthless phone,Hector_E78,,,"Whittier, CA",negative
147,1305917548882325510,2020-09-15 17:13:01, samsung will not honor their  year warranty will tell you water damage after swimming voided the warranty  why even have a swimming feature on the watch,Hector_E78,,,"Whittier, CA",negative
148,1305919516455702529,2020-09-15 17:20:50, samsung galaxy watch active for me it shows me my calls and my texts and notifications and to accurately track my heart rate that has all i need do not care for anything else,abacjourn,,,"Queens, NY",positive
